"","Binomial","Freq","2015","2016","2017","2018","2019","2020","2021","2022"
"Catharus_fuscescens","Catharus_fuscescens",53,1,0.00164183855204558,0.000840077571410691,0.00110294547509404,0.00279120000512145,0.00456800288178494,0.00528429656639207,0.00521953455387147
"Catharus_guttatus","Catharus_guttatus",53,1,-0.00813525981424568,-0.00615560658704073,-0.0147997494514673,-0.0242121202786807,-0.0255950862710596,-0.0200130289503008,-0.0147785394813482
"Catharus_minimus","Catharus_minimus",53,1,0.00253413368349831,-0.0291550364483796,-0.032113094604691,-0.0123343309212327,-0.00358283314617486,-0.0212895021427063,-0.043375797246362
"Catharus_ustulatus","Catharus_ustulatus",53,1,0.00182797966168069,0.00174070060230247,0.000943062712512877,-0.000452552232535153,-0.00201033271627105,-0.00321481667156176,-0.00379506835404819
"Catherpes_mexicanus","Catherpes_mexicanus",52,1,-0.0074899781521347,0.00108085540529335,0.0125023623374505,0.0210681383810274,0.0236376861229913,0.0228525130393377,NA
"Catostomus_catostomus","Catostomus_catostomus",26,1,NA,NA,NA,NA,NA,NA,NA
"Catostomus_commersonii","Catostomus_commersonii",150,1,-0.0393324760236093,-0.0402034670110044,-0.0306488746562723,-0.0273023128522099,-0.0207810187710505,-0.0185111533692432,-0.015622446507383
"Centronyx_bairdii","Centronyx_bairdii",53,1,0.00631400720402842,-0.00505795697964195,-0.0181494875918709,-0.0319274999226827,-0.0440212937093931,-0.0512967180996021,-0.0537335817001423
"Centroscyllium_fabricii","Centroscyllium_fabricii",237,1,0.0220131461007609,0.0306569505257547,0.0375297476739377,0.0423593536494258,0.045322785305973,0.0468108661812657,0.0473224858576535
"Cepphus_columba","Cepphus_columba",52,1,-0.0123525948482944,-0.0119686766005002,-0.0103135427598358,-0.00793844963403834,-0.00569017926016202,-0.0044021224462637,NA
"Cepphus_grylle","Cepphus_grylle",37,1,NA,NA,NA,NA,NA,NA,NA
"Cerorhinca_monocerata","Cerorhinca_monocerata",39,1,0.000667737139757207,0.000667737139758096,0.000667737139757207,0.000667737139758096,0.000667737139758096,0.000667737139757207,0.000667737139757207
"Certhia_americana","Certhia_americana",53,1,-0.00271769478805328,-0.00149612316541725,-0.000890400514965473,-0.000558821237343965,7.30881311351572e-05,0.00107659527952453,0.00184770301040504
"Cervus_elaphus","Cervus_elaphus",186,1,-0.0223178114470914,-0.0143032336931931,-0.0034590617623349,0.0516361080147933,NA,NA,NA
"Cetorhinus_maximus","Cetorhinus_maximus",19,1,NA,NA,NA,NA,NA,NA,NA
"Chaetura_pelagica","Chaetura_pelagica",53,1,0.00670702375798415,0.00899530320352848,0.00881133803905421,0.00676129832384409,0.00457244804219359,0.00345461511712675,0.00325077625553127
"Chaetura_vauxi","Chaetura_vauxi",53,1,-0.00120368493396383,-0.000348026985210304,0.000260964441744616,0.000656774539994687,0.000930564782635313,0.00112775257586917,0.00123289258158144
"Charadrius_melodus","Charadrius_melodus",40,1,0.0106056748449053,0.0171967030730474,0.0213874673831632,0.0232135187871585,NA,NA,NA
"Charadrius_montanus","Charadrius_montanus",53,1,-0.028429203458233,-0.025826399680965,-0.0223845915286917,-0.0190909214851319,-0.0164866089143346,-0.014751878972499,-0.0139308918632872
"Charadrius_semipalmatus","Charadrius_semipalmatus",40,1,-0.00832224746099364,-0.00833170492192692,-0.00829435881891083,-0.00826066674428749,NA,NA,NA
"Charadrius_vociferus","Charadrius_vociferus",53,1,0.00100391207854766,-0.00791558995911238,-0.0166183285205507,-0.0172294341432507,-0.0156176702246951,-0.0197337713694775,-0.0259175276695587
"Chauliodus_macouni","Chauliodus_macouni",15,1,0.050601122535884,NA,NA,NA,NA,NA,NA
"Chauliodus_sloani","Chauliodus_sloani",71,1,NA,NA,NA,NA,NA,NA,NA
"Chelydra_serpentina","Chelydra_serpentina",92,1,-0.0986047170598396,-0.0986047170598396,NA,NA,NA,NA,NA
"Chiasmodon_niger","Chiasmodon_niger",16,1,NA,NA,NA,NA,NA,NA,NA
"Chitonotus_pugetensis","Chitonotus_pugetensis",13,1,NA,NA,NA,NA,NA,NA,NA
"Chlidonias_niger","Chlidonias_niger",53,1,-0.0421398253661788,-0.0535077686970912,-0.043362651977263,-0.0147927699540472,0.0171794305032207,0.0384266194812865,0.0464235473011225
"Chlorophthalmus_agassizi","Chlorophthalmus_agassizi",6,1,NA,NA,NA,NA,NA,NA,NA
"Chondestes_grammacus","Chondestes_grammacus",53,1,0.00375372091500981,0.00514525788252185,0.00500555680525272,0.00390778834320227,0.00355783158868372,0.00461521343042537,0.00584202298427761
"Chordeiles_minor","Chordeiles_minor",53,1,0.00883743186339836,0.00831656377669043,0.0066532188746341,0.00455763123567388,0.00293959379581932,0.00222522820555038,0.00211145149174852
"Chroicocephalus_philadelphia","Chroicocephalus_philadelphia",52,1,0.00706883504170541,0.00703855238218942,0.00701193113166121,0.00699386555658665,0.00698591130501436,0.00698437836529409,NA
"Chroicocephalus_ridibundus","Chroicocephalus_ridibundus",52,1,-0.0400069126733098,-0.0371383640786391,-0.0348855697011425,-0.0350309461801512,-0.0361458747659422,-0.0367660452795331,NA
"Chrysemys_picta","Chrysemys_picta",49,1,-0.0366907361440285,-0.0363979226440626,0.00285241552435833,0.00149739621045031,7.99610633985814e-05,-0.00026377743109407,7.63587431951152e-05
"Cinclus_mexicanus","Cinclus_mexicanus",53,1,-0.00338965121445156,-0.00345071453178059,-0.00345484974207255,-0.00339204305745988,-0.00329695081729109,-0.00321703510547877,-0.00317795878490634
"Circus_hudsonius","Circus_hudsonius",53,1,0.0126424341853361,0.00274264145175651,-0.0101037625171031,-0.0182975794157308,-0.0213199302514402,-0.0226239649571275,-0.0236553308560794
"Cistothorus_palustris","Cistothorus_palustris",53,1,0.0235622290519531,0.0211701524832808,0.0150459387540477,0.00796651068140342,0.00274883721255087,0.000341995206057988,-0.000217777525615026
"Cistothorus_stellaris","Cistothorus_stellaris",53,1,0.0689611219604904,0.0586737500989661,0.014488831465809,-0.0336111135404397,-0.0517824537466911,-0.0359226792119773,-0.0146591229032866
"Citharichthys_arctifrons","Citharichthys_arctifrons",65,1,0.0957700630370875,0.0547282769267576,0.0247201517293421,0.00961676163888825,0.00874569572097017,0.0168573231116131,0.0222726939982199
"Citharichthys_sordidus","Citharichthys_sordidus",48,1,0.0207673646280165,0.0366573796460849,0.0436445778764615,0.030551021356978,0.0343794666419681,0.0363089991926322,NA
"Citharichthys_stigmaeus","Citharichthys_stigmaeus",6,1,NA,NA,NA,NA,NA,NA,NA
"Clangula_hyemalis","Clangula_hyemalis",52,1,-0.00642311521758798,-0.00575047028095121,-0.00516303701858645,-0.00468039842500545,-0.00432119412854515,-0.00413120408272105,NA
"Clemmys_guttata","Clemmys_guttata",13,1,NA,NA,NA,NA,NA,NA,NA
"Clethrionomys_gapperi","Clethrionomys_gapperi",71,1,NA,NA,NA,NA,NA,NA,NA
"Clethrionomys_rutilus","Clethrionomys_rutilus",75,1,-0.0483321203204015,-0.0167678317913445,0.0175914416271458,0.0424756386274441,0.0566733345022627,0.0644814347916343,0.0682707436650151
"Clupea_harengus","Clupea_harengus",433,1,0.0293085148650985,0.0747256261237313,0.0496582615910616,0.0176666959024997,0.0161886454960438,0.0495410731541472,0.0823110533767232
"Clupea_pallasii","Clupea_pallasii",220,1,-0.00157277972405131,-0.00157277972407203,-0.00157277972408254,-0.00811450833892313,-0.00811450833892358,-0.0081145083389218,NA
"Coccothraustes_vespertinus","Coccothraustes_vespertinus",53,1,-0.016967186247242,-0.00461985486752381,0.00338429447926492,0.0144378572690351,0.0384523144528755,0.0716405370092624,0.0952425233916932
"Coccyzus_americanus","Coccyzus_americanus",53,1,0.0768279461067063,0.0780073556093079,0.0667193948598896,0.045975446516098,0.0173174606331852,-0.0129565568035412,-0.0321812195614279
"Coccyzus_erythropthalmus","Coccyzus_erythropthalmus",53,1,0.00605665288705376,-0.0553733272766371,-0.0704913168737773,-0.0311844452400458,0.0100833632532076,0.0117093323138778,-0.00702718343386399
"Colaptes_auratus","Colaptes_auratus",53,1,-0.005402665424456,-0.0172884066131462,-0.0251337204332513,-0.0229129620820777,-0.0148251933858998,-0.0084490585386901,-0.00625714634529032
"Colinus_virginianus","Colinus_virginianus",53,1,-0.0643951229939539,-0.0554094834142438,-0.0449016054490738,-0.032593123739586,-0.0204509624320837,-0.0115995572876191,-0.00754069274958225
"Contopus_cooperi","Contopus_cooperi",53,1,-0.00269652530932946,-0.00385787859175765,-0.00694282341695165,-0.0111427579895361,-0.0136224978605306,-0.0130074788234051,-0.011373249131643
"Contopus_sordidulus","Contopus_sordidulus",53,1,-0.00553539513776788,-0.00508730517818767,-0.00644065483566192,-0.00839350678821091,-0.00859350673755008,-0.00636536586939429,-0.0040230160521251
"Contopus_virens","Contopus_virens",53,1,0.00689346477067287,0.0164961980366961,0.0200344922728154,0.0150195087352021,0.00692309153829324,0.00213357624864458,0.00119981269661351
"Coregonus_artedi","Coregonus_artedi",94,1,0.0360001456291661,0.0373779810680177,0.0382910543392994,0.0390053344242277,0.0396347858797742,0.0401231805920326,0.0492753432772552
"Coregonus_clupeaformis","Coregonus_clupeaformis",118,1,-0.0417200323820651,0.0028878471729407,0.0472281589785545,0.080633154373539,0.101282320265663,0.114097491244546,0.196784976732116
"Coregonus_hoyi","Coregonus_hoyi",5,1,NA,NA,NA,NA,NA,NA,NA
"Coregonus_kiyi","Coregonus_kiyi",27,1,-0.0549498670424311,-0.0196190888024713,0.0197379869194049,0.0437488761235567,NA,NA,NA
"Coregonus_zenithicus","Coregonus_zenithicus",3,1,NA,NA,NA,NA,NA,NA,NA
"Corthylio_calendula","Corthylio_calendula",52,1,0.00234498452185017,0.00150984783989738,0.00134393670961108,0.0016134060018782,0.00167454159259539,0.00151104019087045,NA
"Corvus_brachyrhynchos","Corvus_brachyrhynchos",53,1,-0.0118464426705585,-0.0142058754609282,-0.0125645685638387,-0.00692139385491175,-0.000844406407388476,0.00232005484708453,0.00285249536483478
"Corvus_corax","Corvus_corax",53,1,0.00552053758221771,0.00563508654816636,0.00478307758762675,0.00303309062731238,0.000423133327820402,-0.00238245733208309,-0.00415300181890954
"Corvus_ossifragus","Corvus_ossifragus",52,1,0.0504201822356827,0.0499320565948813,0.0495195707336884,0.0491850279480592,0.0489376268645527,0.0488085340667306,NA
"Coryphaenoides_acrolepis","Coryphaenoides_acrolepis",15,1,0.050500078939961,0.0558929176120193,0.0558929176120184,0.0558929176120184,0.0558929176120184,NA,NA
"Coryphaenoides_cinereus","Coryphaenoides_cinereus",15,1,0.025746711514967,0.0344890634458404,0.0344890634458386,0.0344890634458395,0.0344890634458386,NA,NA
"Coryphaenoides_rupestris","Coryphaenoides_rupestris",162,1,NA,NA,NA,NA,NA,NA,NA
"Cottunculus_microps","Cottunculus_microps",101,1,-0.0325815763495791,-0.0325815763495789,-0.0325815763495789,-0.00690319770097236,NA,NA,NA
"Cottunculus_thomsonii","Cottunculus_thomsonii",12,1,NA,NA,NA,NA,NA,NA,NA
"Cottus_cognatus","Cottus_cognatus",3,1,NA,NA,NA,NA,NA,NA,NA
"Coturnicops_noveboracensis","Coturnicops_noveboracensis",52,1,0.00491754850093717,0.00491754850164827,0.00491754850182569,0.00491754850151305,0.00491754850094228,0.00491754850052062,NA
"Couesius_plumbeus","Couesius_plumbeus",13,1,NA,NA,NA,NA,NA,NA,NA
"Crotalus_viridis","Crotalus_viridis",8,1,NA,NA,NA,NA,NA,NA,NA
"Cryptacanthodes_giganteus","Cryptacanthodes_giganteus",2,NA,NA,NA,NA,NA,NA,NA,NA
"Cryptacanthodes_maculatus","Cryptacanthodes_maculatus",211,1,-0.00971280121881734,-0.0136987210715687,-0.0136987210717587,-0.0136987210718944,-0.0222252173863143,-0.0222252173864069,-0.0222252173864579
"Cryptopsaras_couesii","Cryptopsaras_couesii",4,1,NA,NA,NA,NA,NA,NA,NA
"Cyanocitta_cristata","Cyanocitta_cristata",53,1,0.00986426652951139,0.0098504210387802,0.0109192157489801,0.0127982399203806,0.0141080636834809,0.014091324386362,0.0135307932730624
"Cyanocitta_stelleri","Cyanocitta_stelleri",53,1,-0.00989811712239881,-0.0100078312311555,-0.0101038758307808,-0.010228333394105,-0.0103719436697967,-0.0104894342070937,-0.0105480996847152
"Cyclopterus_lumpus","Cyclopterus_lumpus",432,1,-0.0207420821691151,-0.0488976809617,-0.0229826758766072,0.0237600229229077,0.0128834020738626,-0.0633314847696544,-0.133724340197954
"Cyclothone_microdon","Cyclothone_microdon",31,1,0.0569621198760798,0.05696211987608,0.0569621198760798,0.05696211987608,0.05696211987608,0.05696211987608,0.0452664946772892
"Cygnus_buccinator","Cygnus_buccinator",53,1,0.0642064720271868,0.0623515103197396,0.0603098627233463,0.0590770940879591,0.0587828187296748,0.0588881584976303,0.058971011729922
"Cygnus_columbianus","Cygnus_columbianus",52,1,0.0186238931480496,0.0196293783811519,0.020529318611799,0.0212994353818652,0.0218784912986942,0.0221776834109615,NA
"Cymatogaster_aggregata","Cymatogaster_aggregata",12,1,0.0316859205436151,NA,NA,NA,NA,NA,NA
"Cynomys_ludovicianus","Cynomys_ludovicianus",8,1,NA,NA,NA,NA,NA,NA,NA
"Cypseloides_niger","Cypseloides_niger",53,1,0.0166670990329563,0.0159997520827964,0.014549756442319,0.0136228974534104,0.0135215188305671,0.0137958643007748,0.0139966158676125
"Dasycottus_setiger","Dasycottus_setiger",4,NA,NA,NA,NA,NA,NA,NA,NA
"Delphinapterus_leucas","Delphinapterus_leucas",29,1,NA,NA,NA,NA,NA,NA,NA
"Dendragapus_fuliginosus","Dendragapus_fuliginosus",53,1,0.00153779639341148,0.000867303899347222,-0.00223171263991154,-0.00658228039223541,-0.0102509606433378,-0.0121660531603479,-0.0126944089885159
"Dendragapus_obscurus","Dendragapus_obscurus",52,1,-0.0210329851168319,-0.0210329851166273,-0.0210329851164964,-0.0210329851163927,-0.0210329851162982,-0.0210329851162387,NA
"Dermochelys_coriacea","Dermochelys_coriacea",8,1,NA,NA,NA,NA,NA,NA,NA
"Desmognathus_fuscus","Desmognathus_fuscus",2,NA,NA,NA,NA,NA,NA,NA,NA
"Desmognathus_ochrophaeus","Desmognathus_ochrophaeus",2,NA,NA,NA,NA,NA,NA,NA,NA
"Diaphus_theta","Diaphus_theta",5,1,NA,NA,NA,NA,NA,NA,NA
"Dibranchus_atlanticus","Dibranchus_atlanticus",18,1,NA,NA,NA,NA,NA,NA,NA
"Dicrostonyx_groenlandicus","Dicrostonyx_groenlandicus",58,1,0.00457574905606783,0.00457574905606761,NA,NA,NA,NA,NA
"Dipodomys_ordii","Dipodomys_ordii",7,1,NA,NA,NA,NA,NA,NA,NA
"Dipturus_laevis","Dipturus_laevis",50,1,-0.085770871458125,-0.309024048356375,NA,NA,NA,NA,NA
"Dolichonyx_oryzivorus","Dolichonyx_oryzivorus",53,1,-0.0117314909246189,-0.0179547822310256,-0.0232954005640599,-0.0245309866718602,-0.0218141590005329,-0.0181131927547682,-0.0159827733560248
"Dorosoma_cepedianum","Dorosoma_cepedianum",89,1,0.0187161484832134,0.0195262465632807,0.0200603444391812,0.020509353507419,0.0151647142465106,0.0155979945980588,0.0216889467268398
"Dryobates_pubescens","Dryobates_pubescens",53,1,-0.00598025648218992,-0.00911882820707077,-0.00957529230301313,-0.00317220714472288,0.00631311158858772,0.0126842949287361,0.0146456126107138
"Dryobates_villosus","Dryobates_villosus",53,1,0.000500970141589618,0.000292087556332699,5.65051039272957e-05,-0.000181254069476056,-0.000413505717417662,-0.000606495198324675,-0.000711379905345755
"Dryocopus_pileatus","Dryocopus_pileatus",53,1,0.0103309493975654,0.0112142349096543,0.0122774741200883,0.0124414707769958,0.0106217167868827,0.00745966974773994,0.00511828520489578
"Dumetella_carolinensis","Dumetella_carolinensis",53,1,0.00934092923148677,0.0115197349963256,0.0115295100124931,0.00845549155159383,0.00309095797918195,-0.00231592914816384,-0.00545578421060793
"Embassichthys_bathybius","Embassichthys_bathybius",20,1,-0.0180207384609001,-0.000932113356943542,-0.000932113356944875,-0.000932113356944431,-0.000932113356944431,NA,NA
"Embiotoca_lateralis","Embiotoca_lateralis",9,1,0.125919265493168,NA,NA,NA,NA,NA,NA
"Empidonax_alnorum","Empidonax_alnorum",45,1,-1.34434798826355e-06,0.000435793654264938,-0.00155769882576506,-0.00610834328219689,-0.00925194340195468,-0.008295815168188,-0.00585403877539403
"Empidonax_difficilis","Empidonax_difficilis",53,1,0.00648153777616101,0.000688589756542624,-0.00445975067686344,-0.00981002869695369,-0.014834447623345,-0.0183980700552894,-0.0200163553834616
"Empidonax_flaviventris","Empidonax_flaviventris",53,1,0.0220000671374384,0.019327026686042,0.0156388084254301,0.0125882476217112,0.0110311906349364,0.0106945278535243,0.0107939469011989
"Empidonax_hammondii","Empidonax_hammondii",53,1,-0.00903626259323509,-0.00819101965911273,-0.00481948166468615,-0.000777260406484515,0.002826070507434,0.00562162323637039,0.00717143807399745
"Empidonax_minimus","Empidonax_minimus",53,1,-0.0101279795634446,-0.00690437441906189,-0.00366023992696457,-0.00177344421200071,-0.00056753172774554,0.000868317989195178,0.00204113594912431
"Empidonax_oberholseri","Empidonax_oberholseri",53,1,0.015699286033634,0.0161400152010362,0.0125070935312769,0.00689520609078109,-0.00154113656788135,-0.0119007764936917,-0.0191577245216423
"Empidonax_traillii","Empidonax_traillii",45,1,-0.0026874641522847,-0.00280660226499729,-0.00228947263620523,-0.00157495205396595,-0.00120117850028434,-0.0012622847529782,-0.00144075975881628
"Empidonax_wrightii","Empidonax_wrightii",53,1,-0.00534507266236861,-0.0068202178185307,-0.00826683308411347,-0.00970432578109359,-0.011167132448312,-0.0124795980815005,-0.0132489628239683
"Emydoidea_blandingii","Emydoidea_blandingii",31,1,0.00954885759168511,0.00980837510142618,NA,NA,NA,NA,NA
"Enchelyopus_cimbrius","Enchelyopus_cimbrius",303,1,0.0224641457846665,-0.0262429377487223,-0.0510329256164126,-0.0431531723357111,-0.00823913711405887,0.0311124743012006,0.0534588213682058
"Engraulis_mordax","Engraulis_mordax",2,NA,NA,NA,NA,NA,NA,NA,NA
"Enhydra_lutris","Enhydra_lutris",35,1,NA,NA,NA,NA,NA,NA,NA
"Enophrys_bison","Enophrys_bison",6,1,NA,NA,NA,NA,NA,NA,NA
"Ensatina_eschscholtzii","Ensatina_eschscholtzii",3,1,NA,NA,NA,NA,NA,NA,NA
"Entosphenus_tridentatus","Entosphenus_tridentatus",13,1,0.196655654696928,NA,NA,NA,NA,NA,NA
"Eopsetta_jordani","Eopsetta_jordani",63,1,0.00851804658112558,0.00492897117941327,0.00335585239554204,0.012172387176753,0.0121723871767843,0.0226229141755936,NA
"Eptatretus_deani","Eptatretus_deani",12,1,0.0529956845459596,NA,NA,NA,NA,NA,NA
"Eptatretus_stoutii","Eptatretus_stoutii",13,1,NA,NA,NA,NA,NA,NA,NA
"Eptesicus_fuscus","Eptesicus_fuscus",11,1,NA,NA,NA,NA,NA,NA,NA
"Eremophila_alpestris","Eremophila_alpestris",53,1,-0.0381803130360561,-0.0301157115254789,-0.0157902005935041,0.0010667837603584,0.0169880748542867,0.0293601674745444,0.0359078426596344
"Erethizon_dorsatum","Erethizon_dorsatum",16,1,NA,NA,NA,NA,NA,NA,NA
"Erignathus_barbatus","Erignathus_barbatus",6,1,NA,NA,NA,NA,NA,NA,NA
"Eschrichtius_robustus","Eschrichtius_robustus",17,1,NA,NA,NA,NA,NA,NA,NA
"Esox_americanus","Esox_americanus",8,1,NA,NA,NA,NA,NA,NA,NA
"Esox_lucius","Esox_lucius",117,1,-0.0172737209464978,-0.0172737209464657,-0.0138617113122845,-0.0138617113123286,-0.013232433836323,-0.0132324338363545,-0.0101149131898946
"Esox_masquinongy","Esox_masquinongy",31,1,NA,NA,NA,NA,NA,NA,NA
"Esox_niger","Esox_niger",1,NA,NA,NA,NA,NA,NA,NA,NA
"Etheostoma_nigrum","Etheostoma_nigrum",23,1,-0.213165313219597,0.0558749118126265,0.26518133190476,0.247358543200549,0.13893822994345,NA,NA
"Etheostoma_olmstedi","Etheostoma_olmstedi",2,NA,NA,NA,NA,NA,NA,NA,NA
"Eubalaena_glacialis","Eubalaena_glacialis",8,1,NA,NA,NA,NA,NA,NA,NA
"Eumesogrammus_praecisus","Eumesogrammus_praecisus",125,1,-0.0157142653655364,-0.0313561828996694,-0.0313561828983193,-0.0313561828972508,-0.0313561828964397,-0.0313561828959122,-0.031356182895675
"Eumetopias_jubatus","Eumetopias_jubatus",13,1,NA,NA,NA,NA,NA,NA,NA
"Eumicrotremus_spinosus","Eumicrotremus_spinosus",167,1,-0.0160319671330598,0.0438929462057144,-0.0157065881993401,-0.015706588199405,-0.01570658819946,-0.0157065881995022,-0.0157065881995169
"Eumicrotremus_terraenovae","Eumicrotremus_terraenovae",47,1,0.0817106470426949,0.0551597035066378,0.00250844775306516,-0.0615648222188757,-0.0772909419157285,-0.0370286186077973,0.00640068967431331
"Euphagus_carolinus","Euphagus_carolinus",52,1,0.00842428433916997,0.00828505647609679,0.00819801634774309,0.00818229459488795,0.00821333941564761,0.00824392865589152,NA
"Euphagus_cyanocephalus","Euphagus_cyanocephalus",53,1,-0.00936246253912609,-0.0102075035462449,-0.0106749282629846,-0.0104755268473692,-0.0101166898989741,-0.0101150714291507,-0.0103223993834678
"Eurycea_bislineata","Eurycea_bislineata",2,NA,NA,NA,NA,NA,NA,NA,NA
"Falco_columbarius","Falco_columbarius",53,1,-0.00123899334060806,0.000159203953907561,0.00116953060941694,0.00191710285880242,0.00206149847022274,0.00151676563302472,0.000914894319610449
"Falco_mexicanus","Falco_mexicanus",53,1,-0.00683946408977754,-0.00694662727646111,-0.00702173527439709,-0.00706850479877774,-0.00706266839973146,-0.00700649076781801,-0.00695363018276973
"Falco_peregrinus","Falco_peregrinus",52,1,0.013544223817038,0.0133148999011754,0.0131601978756799,0.0130928398175763,0.0130926605421966,0.0131092418814964,NA
"Falco_rusticolus","Falco_rusticolus",52,1,-0.0046989018408683,-0.00469890184081767,-0.00469890184078436,-0.00469890184076349,-0.00469890184075195,-0.00469890184074773,NA
"Falco_sparverius","Falco_sparverius",53,1,-0.00198600994822828,-0.0108416467829875,-0.0161973294666645,-0.0151734492872804,-0.0104410311928563,-0.00677491824061238,-0.0056494540740234
"Foetorepus_agassizii","Foetorepus_agassizii",8,1,0.011701612791656,0.0117016127916565,0.011701612791656,0.0117016127916565,0.0117016127916565,0.011701612791656,NA
"Fratercula_arctica","Fratercula_arctica",39,1,0.00746195126842064,0.00746195126842064,NA,NA,NA,NA,NA
"Fratercula_cirrhata","Fratercula_cirrhata",36,1,-0.00156836581804853,-0.00273122318356478,-0.00337461471223932,-0.00361672998514884,NA,NA,NA
"Fulica_americana","Fulica_americana",51,1,-0.0720580773727093,-0.12281525897796,-0.152738788316278,-0.130153796563569,-0.0668610592333243,-0.0160487548523793,0.00935739733778096
"Fulmarus_glacialis","Fulmarus_glacialis",46,1,-0.00724235819638785,-0.00728296550123719,-0.00731616567818083,NA,NA,NA,NA
"Fundulus_diaphanus","Fundulus_diaphanus",68,1,0.0520629601140028,-0.0277645891569604,-0.145216423953591,-0.232529410803087,-0.246187095162008,-0.202609442617781,-0.159589102196945
"Fundulus_heteroclitus","Fundulus_heteroclitus",253,1,NA,NA,NA,NA,NA,NA,NA
"Gadus_chalcogrammus","Gadus_chalcogrammus",61,1,0.0419602669722376,0.0338842262490047,0.0338842262489509,0.0262323251947857,0.0121320335741268,NA,NA
"Gadus_macrocephalus","Gadus_macrocephalus",121,1,0.0104467335856679,0.0035575178503362,0.00355751785029712,0.00341033796600806,0.00341033796601635,0.00309343290895292,NA
"Gadus_morhua","Gadus_morhua",455,1,0.0651094264156768,0.0205959783162563,-0.0427790791245721,-0.0269235773998038,0.00234476891747262,0.0267515717721508,0.0378267234864013
"Gadus_ogac","Gadus_ogac",158,1,0.00898407637035585,-0.0025492551955244,-0.0025492551955244,-0.0025492551955244,-0.00254925519552351,-0.0025492551955244,-0.00254925519552529
"Gaidropsarus_argentatus","Gaidropsarus_argentatus",6,1,0.077848858743379,0.077848858743379,0.0778488587433793,NA,NA,NA,NA
"Gaidropsarus_ensis","Gaidropsarus_ensis",39,1,NA,NA,NA,NA,NA,NA,NA
"Gallinago_delicata","Gallinago_delicata",53,1,0.00238285563201168,0.00688466198419069,0.00714115868183152,0.00225033196219748,-0.00505541647363761,-0.0111768803243707,-0.0141842796569742
"Gallinula_galeata","Gallinula_galeata",53,1,-0.0142043089690127,-0.0139213782752039,-0.0116185328985263,-0.00804098265725828,-0.00436799971191704,-0.00154171963318905,-0.000106924385820939
"Gasterosteus_aculeatus","Gasterosteus_aculeatus",90,1,-0.0323373169546632,-0.0306605636722843,-0.020067525175762,-0.0111583407245122,-0.0058780924779871,0.0730040363616968,0.0744206188299978
"Gasterosteus_wheatlandi","Gasterosteus_wheatlandi",250,1,NA,NA,NA,NA,NA,NA,NA
"Gavia_adamsii","Gavia_adamsii",52,1,-0.0168536923548274,-0.0168236739083063,-0.0168024236719209,-0.016793887229961,-0.0167939547382463,-0.0167961735571911,NA
"Gavia_immer","Gavia_immer",53,1,-0.0037743437485766,-0.00403136642256516,-0.00426336416878245,-0.00445855299078565,-0.00458615385767563,-0.00463269463264346,-0.00463288757573846
"Gavia_pacifica","Gavia_pacifica",52,1,-0.00122894179445332,-0.00122894179441158,-0.00122894179438693,-0.00122894179437649,-0.00122894179437227,-0.00122894179436939,NA
"Gavia_stellata","Gavia_stellata",52,1,-0.0022371091818052,-0.00678554538207754,-0.0104170363318672,-0.0127771566539647,-0.0138364511044609,-0.0140831503834975,NA
"Geothlypis_philadelphia","Geothlypis_philadelphia",53,1,-0.00589156656927109,-0.0107178069169592,-0.011463246449408,-0.00914798895305152,-0.0063695243652756,-0.00482901310422679,-0.0044439994970138
"Geothlypis_tolmiei","Geothlypis_tolmiei",53,1,-0.00608958548807559,-0.00635317856293094,-0.00756428727228081,-0.0103822651952054,-0.0138206792033289,-0.0162918176995183,-0.0172796044186078
"Geothlypis_trichas","Geothlypis_trichas",53,1,0.00614089873769907,0.00421915187169997,0.000763586965566776,-0.00287406009205848,-0.00509107024718614,-0.00548435877813813,-0.00510808499407744
"Glaucidium_gnoma","Glaucidium_gnoma",52,1,0.00515967491208735,0.00515967491207769,0.00515967491207192,0.00515967491207092,0.00515967491207547,0.00515967491207903,NA
"Glaucomys_sabrinus","Glaucomys_sabrinus",8,1,NA,NA,NA,NA,NA,NA,NA
"Glyptemys_insculpta","Glyptemys_insculpta",4,NA,NA,NA,NA,NA,NA,NA,NA
"Glyptocephalus_cynoglossus","Glyptocephalus_cynoglossus",447,1,0.0515286225693004,0.00825678912736594,0.0120511189491511,0.0205590749819149,0.0307061428500056,0.0388960348595093,0.0429808263867436
"Glyptocephalus_zachirus","Glyptocephalus_zachirus",63,1,0.0111371556196547,0.0173078254263312,0.0194640468297471,0.0161291207262633,0.0176971573873181,0.0308367950736184,NA
"Graptemys_geographica","Graptemys_geographica",14,1,NA,NA,NA,NA,NA,NA,NA
"Grus_americana","Grus_americana",52,1,0.0347364788235756,0.0329272914251147,0.0313091445041096,0.029847494929859,0.0286807327054472,0.0280549108592034,NA
"Gulo_gulo","Gulo_gulo",18,1,NA,NA,NA,NA,NA,NA,NA
"Gymnelus_viridis","Gymnelus_viridis",64,1,-0.0231108641851632,-0.0352260007180437,-0.0352260007180384,-0.0352260007180218,-0.0352260007180045,-0.0352260007179932,-0.0352260007179893
"Gymnocanthus_tricuspis","Gymnocanthus_tricuspis",62,1,0.000311570690859897,0.0241469071916026,0.0267580548219019,0.0345342196034208,0.0589884570193062,0.0933624080975139,0.117340528251699
